id,county,state,dem_2012,rep_2012,total_2012,percent_dem,percent_rep,single_score,cracker_barrel,whole_foods
26141,Presque Isle,Michigan,"3,192","3,794","6,986",0.456914,0.543086,-0.543086172,,
26143,Roscommon,Michigan,"6,198","6,701","12,899",0.480502,0.519498,-0.519497635,,
26145,Saginaw,Michigan,"54,381","42,720","97,101",0.560046,0.439954,0.560045726,1,
26147,Sanilac,Michigan,"7,212","10,963","18,175",0.396809,0.603191,-0.603191197,,
26149,Schoolcraft,Michigan,"1,865","2,142","4,007",0.465435,0.534565,-0.534564512,,
26151,Shiawassee,Michigan,"17,197","15,962","33,159",0.518622,0.481378,0.518622395,,
26153,St. Clair,Michigan,"33,983","39,271","73,254",0.463906,0.536094,-0.536093592,1,
26155,St. Joseph,Michigan,"10,112","12,978","23,090",0.437939,0.562061,-0.562061498,,
26157,Tuscola,Michigan,"11,425","14,240","25,665",0.445159,0.554841,-0.554841223,,
26159,Van Buren,Michigan,"16,290","16,141","32,431",0.502297,0.497703,0.502297185,,
26161,Washtenaw,Michigan,"120,890","56,412","177,302",0.681831,0.318169,0.681831,,2
26163,Wayne,Michigan,"595,846","213,814","809,660",0.735921,0.264079,0.735921251,1,1
26165,Wexford,Michigan,"6,184","8,450","14,634",0.422578,0.577422,-0.577422441,,
27001,Aitkin,Minnesota,"4,412","4,533","8,945",0.493236,0.506764,-0.506763555,,
27003,Anoka,Minnesota,"88,614","93,430","182,044",0.486772,0.513228,-0.513227571,,
27005,Becker,Minnesota,"6,829","9,204","16,033",0.425934,0.574066,-0.574065989,,
27007,Beltrami,Minnesota,"11,818","9,637","21,455",0.550827,0.449173,0.550827313,,
27009,Benton,Minnesota,"8,173","10,849","19,022",0.42966,0.57034,-0.570339607,,
27011,Big Stone,Minnesota,"1,345","1,385","2,730",0.492674,0.507326,-0.507326007,,
27013,Blue Earth,Minnesota,"18,164","14,916","33,080",0.549093,0.450907,0.549093108,,
27015,Brown,Minnesota,"5,630","7,938","13,568",0.414947,0.585053,-0.585053066,,
27017,Carlton,Minnesota,"11,389","6,586","17,975",0.633602,0.366398,0.633602225,,
27019,Carver,Minnesota,"20,745","31,155","51,900",0.399711,0.600289,-0.600289017,,
27021,Cass,Minnesota,"6,858","8,957","15,815",0.433639,0.566361,-0.56636105,,
27023,Chippewa,Minnesota,"3,083","2,967","6,050",0.509587,0.490413,0.509586777,,
27025,Chisago,Minnesota,"12,524","16,227","28,751",0.435602,0.564398,-0.56439776,,
27027,Clay,Minnesota,"15,208","12,920","28,128",0.540671,0.459329,0.540671217,,
27029,Clearwater,Minnesota,"1,753","2,359","4,112",0.426313,0.573687,-0.57368677,,
27031,Cook,Minnesota,"1,993","1,221","3,214",0.6201,0.3799,0.620099564,,
27033,Cottonwood,Minnesota,"2,433","3,316","5,749",0.423204,0.576796,-0.576795965,,
27035,Crow Wing,Minnesota,"14,760","19,415","34,175",0.431895,0.568105,-0.56810534,,
27037,Dakota,Minnesota,"116,255","109,516","225,771",0.514924,0.485076,0.514924415,1,
27039,Dodge,Minnesota,"4,487","5,522","10,009",0.448297,0.551703,-0.551703467,,
27041,Douglas,Minnesota,"8,653","11,884","20,537",0.421337,0.578663,-0.578662901,,
27043,Faribault,Minnesota,"3,407","4,104","7,511",0.453601,0.546399,-0.546398615,,
27045,Fillmore,Minnesota,"5,713","4,913","10,626",0.537644,0.462356,0.537643516,,
27047,Freeborn,Minnesota,"9,326","6,969","16,295",0.572323,0.427677,0.572322798,,
27049,Goodhue,Minnesota,"12,212","12,986","25,198",0.484642,0.515358,-0.515358362,,
27051,Grant,Minnesota,"1,647","1,748","3,395",0.485125,0.514875,-0.514874816,,
27053,Hennepin,Minnesota,"423,982","240,073","664,055",0.638474,0.361526,0.638474223,,2
27055,Houston,Minnesota,"5,281","4,951","10,232",0.516126,0.483874,0.51612588,,
27057,Hubbard,Minnesota,"4,676","6,622","11,298",0.413879,0.586121,-0.586121437,,
27059,Isanti,Minnesota,"8,024","11,675","19,699",0.40733,0.59267,-0.592669679,,
27061,Itasca,Minnesota,"12,852","10,501","23,353",0.550336,0.449664,0.550336145,,
27063,Jackson,Minnesota,"2,268","3,044","5,312",0.426958,0.573042,-0.573042169,,
27065,Kanabec,Minnesota,"3,593","4,328","7,921",0.453604,0.546396,-0.546395657,,
27067,Kandiyohi,Minnesota,"9,805","11,240","21,045",0.465906,0.534094,-0.534093609,,
27069,Kittson,Minnesota,"1,241","1,095","2,336",0.53125,0.46875,0.53125,,
27071,Koochiching,Minnesota,"3,451","2,841","6,292",0.548474,0.451526,0.548474253,,
27073,Lac qui Parle,Minnesota,"1,974","1,938","3,912",0.504601,0.495399,0.504601227,,
27075,Lake,Minnesota,"4,043","2,610","6,653",0.607696,0.392304,0.607695776,,
27077,Lake of the Woods,Minnesota,859,"1,306","2,165",0.396767,0.603233,-0.603233256,,
27079,Le Sueur,Minnesota,"6,753","7,715","14,468",0.466754,0.533246,-0.533245784,,
27081,Lincoln,Minnesota,"1,429","1,595","3,024",0.472553,0.527447,-0.52744709,,
27083,Lyon,Minnesota,"5,465","6,594","12,059",0.453188,0.546812,-0.54681151,,
27085,Mahnomen,Minnesota,"1,276",871,"2,147",0.594318,0.405682,0.594317653,,
27087,Marshall,Minnesota,"1,998","2,569","4,567",0.437486,0.562514,-0.562513685,,
27089,Martin,Minnesota,"4,054","6,657","10,711",0.378489,0.621511,-0.621510597,,
